"Site_Code","x","y","Elevation","Cos.aspect","Slope","Summer.Insolation","DBH.mean","Canopy_openness","Soil.type","Cytotype","geneticSexID","Rock_Unit","pheno.2016.EVImax","pheno.2016.GSL.50","pheno.2016.OGI","pheno.2016.OGMn","pheno.2017.EVImax","pheno.2017.GSL.50","pheno.2017.OGI","pheno.2017.OGMn","pheno.2018.EVImax","pheno.2018.GSL.50","pheno.2018.OGI","pheno.2018.OGMn","pheno.2019.EVImax","pheno.2019.GSL.50","pheno.2019.OGI","pheno.2019.OGMn","sm_q01.X2012","sm_q01.X2013","sm_q01.X2014","sm_q01.X2015","sm_q01.X2016","sm_q01.X2017","sm_q01.X2018","sm_q01.X2019","sm_runs_med_dur.X2012","sm_runs_med_dur.X2013","sm_runs_med_dur.X2014","sm_runs_med_dur.X2015","sm_runs_med_dur.X2016","sm_runs_med_dur.X2017","sm_runs_med_dur.X2018","sm_runs_med_dur.X2019","snowmelt.X2012","snowmelt.X2013","snowmelt.X2014","snowmelt.X2015","snowmelt.X2016","snowmelt.X2017","snowmelt.X2018","snowmelt.X2019","tmax_q99.X2012","tmax_q99.X2013","tmax_q99.X2014","tmax_q99.X2015","tmax_q99.X2016","tmax_q99.X2017","tmax_q99.X2018","tmax_q99.X2019","aspen_cover"
"BNXX",324560.923917667,4308666.41325168,2785.84867640941,-0.491724702424344,25.3732649744832,22.118709564209,21.8545454545455,5,"Soil","Triploid","F","Quaternary deposit",0.623300015926361,102,138,278,0.593500018119812,94,139,273,0.611899971961975,99,131,270,0.612600028514862,103,151,284,0.288140714168549,0.298733651638031,0.354289919137955,0.340602070093155,0.343302190303802,0.359413325786591,0.284071177244186,0.317750871181488,0,0,0,0,0,0,0,0,105.036102294922,128.080444335938,133,113,123.027076721191,133.018051147461,117.018051147461,147.954971313477,29.8533115386963,29.8638343811035,29.8227939605713,29.7504062652588,29.8322448730469,29.8440608978271,29.9407444000244,29.8109340667725,0.69182962179184
"BOZM",329776.637694277,4313257.65560278,3135.81393995273,-0.981716826231625,19.9906226990389,24.3722076416016,22.2181818181818,3,"Talus","Triploid","M","Quaternary deposit",0.632799983024597,NA,NA,NA,0.636300027370453,95,143,281,0.607800006866455,94,142,278,0.683399975299835,92,149,288,0.293844550848007,0.318394243717194,0.350907146930695,0.351338177919388,0.336526811122894,0.330643266439438,0.278067082166672,0.302313476800919,0,0,0,0,0,0,0,0,103.741775512695,132.846572875977,140.257385253906,126.483558654785,136.495223999023,144.217468261719,120.722244262695,156.370895385742,29.7540836334229,29.759973526001,29.6756324768066,29.645299911499,29.7367095947266,29.7061309814453,29.8188018798828,29.6912117004395,0.475925624370575
"BRDPJ",326421.322670874,4312315.21930591,3106.24389004336,-0.935455519650152,21.9215667921543,24.1768970489502,20.7727272727273,2,"Talus","Triploid","M","Quaternary talus / rock glacier",0.550499975681305,98,147,283,0.541899979114532,NA,NA,281,0.532700002193451,90,141,272,0.55239999294281,NA,NA,288,0.101977340877056,0.091593511402607,0.0872511118650436,0.09441739320755,0.0872831046581268,0.088410884141922,0.0893777757883072,0.0830012559890747,44.9914436340332,32.2913818359375,10.7106266021729,35.1079978942871,53.2214698791504,95.8212356567383,72.7067718505859,9.39722919464111,121,139.36962890625,152.148529052734,149.445556640625,140.036315917969,152.148529052734,130.518157958984,165.392776489258,29.7858943939209,29.796594619751,29.7101707458496,29.6772651672363,29.7768650054932,29.7567806243896,29.8746948242188,29.7323150634766,0.432799369096756
"BS",322944,4318539,3902.9,-1,0,19.006274,2,1,"Talus","Diploid","M","Igneous intrusive",0.0872000008821487,NA,NA,NA,0.0843999981880188,NA,NA,NA,0.094200000166893,NA,NA,NA,0.0855000019073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,161,173.085189819336,185,184.810607910156,184.810607910156,193,161,208.905075073242,29.5678901672363,29.5645351409912,29.422815322876,29.4103584289551,29.5541286468506,29.4714469909668,29.6571140289307,29.501220703125,0
"BUCDS",327344.917955463,4309938.27762983,3063.77332074659,-0.70538260927859,17.4113365117806,22.4449272155762,21.2,4,"Soil","Triploid","F","Quaternary talus / rock glacier",0.66509997844696,100,140,278,0.643199980258942,85,142,278,0.652499973773956,98,138,270,0.692499995231628,NA,NA,291,0.122074753046036,0.110576771199703,0.115298017859459,0.131656259298325,0.121050789952278,0.1164485886693,0.103531584143639,0.102125808596611,41.8879241943359,38.6856727600098,29.3771095275879,72.7812423706055,40.4311752319336,73.5616073608398,18.2395896911621,100.829078674316,103.643951416016,130.026641845703,137.554260253906,117.208557128906,130.026641845703,142.001983642578,118.617317199707,153,29.8896217346191,29.8992042541504,29.8477993011475,29.7848777770996,29.8745880126953,29.8749389648438,29.9736938476562,29.8487606048584,0.578270375728607
"BVNP",326937.270287956,4310058.53099533,2992.73780165306,-0.624474099452392,23.255786589154,22.6325302124023,24.73,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.607500016689301,104,138,282,0.59170001745224,106,136,283,0.566299974918365,105,137,282,0.620199978351593,106,139,294,0.170962631702423,0.155051589012146,0.163792192935944,0.194475948810577,0.179660975933075,0.167197406291962,0.129955157637596,0.137006759643555,21.6033878326416,30.8381481170654,16.0504512786865,102.400169372559,37.8641891479492,66.6052093505859,9.18254566192627,73.8921966552734,110.590194702148,134.769775390625,147.998611450195,134.096542358398,134.769775390625,143.918106079102,120.820419311523,153,29.8751621246338,29.8851280212402,29.8312644958496,29.7702121734619,29.8598880767822,29.8594932556152,29.9604606628418,29.8329257965088,0.270719766616821
"BWCM",327029.640172072,4309959.12917203,2994.49710499597,-0.70191614560605,20.7030973741855,22.830358505249,25.5,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.596000015735626,99,145,285,0.589399993419647,106,145,287,0.577499985694885,110,140,293,0.577600002288818,NA,NA,304,0.153286814689636,0.138153091073036,0.144695743918419,0.170570090413094,0.156819388270378,0.147429317235947,0.119280390441418,0.123356752097607,24.9837341308594,32.4803886413574,18.2776260375977,95.4784469604492,38.2896308898926,67.8227691650391,10.4724369049072,89.5383148193359,109.270042419434,133.636535644531,144.971038818359,131.465423583984,133.636535644531,142.395950317383,120.633506774902,153,29.8803100585938,29.8901977539062,29.8377170562744,29.7755069732666,29.8649253845215,29.865213394165,29.96533203125,29.8386936187744,0.26305091381073
"BWRE",321991.140546668,4303688.77593671,3027.38055025625,-0.574264326066349,6.56372794054575,20.956600189209,10.3090909090909,2,"Talus",NA,"M","Quaternary deposit",0.525499999523163,91,149,272,0.506699979305267,NA,NA,279,0.451299995183945,102,141,281,0.546800017356873,NA,NA,288,0.242822155356407,0.239198431372643,0.273006826639175,0.291679620742798,0.290678381919861,0.269208490848541,0.216335386037827,0.238026678562164,0,0,0,0,0,0,0,0,121.980087280273,144.057708740234,156.670440673828,128.063613891602,139.739700317383,152.547760009766,129.490051269531,165.574920654297,29.7460117340088,29.7552032470703,29.7456092834473,29.658519744873,29.7400169372559,29.7525672912598,29.8318424224854,29.703800201416,0.330683946609497
"BXKLR",326551.479023703,4311094.84146319,3067.73398896275,-0.0916515538957123,28.8967474756193,18.807544708252,16.67,2,"Soil","Triploid","M","Quaternary deposit",0.602999985218048,103,138,279,0.56470000743866,96,142,280,0.564800024032593,100,137,273,0.576499998569489,NA,NA,285,0.148082002997398,0.136672541499138,0.142045766115189,0.163559049367905,0.152830570936203,0.144699484109879,0.119565702974796,0.121342740952969,63.4755897521973,40.5262718200684,9.13063144683838,57.1276741027832,47.2378921508789,94.726203918457,9.25437641143799,22.986743927002,113.438575744629,137,153,123.307746887207,143.952697753906,138.047302246094,121.014556884766,161,29.8309364318848,29.8413734436035,29.772159576416,29.7244510650635,29.8184261322021,29.8091163635254,29.9181118011475,29.7830410003662,0.220291972160339
"BYFM",329789.281630194,4313160.47115002,3087.22972546408,-0.985187483803007,25.5706165993224,24.694465637207,17.2727272727273,2,"Talus","Diploid","M","Igneous intrusive",0.615899980068207,100,141,285,0.607599973678589,102,136,286,0.595700025558472,92,136,277,0.635800004005432,NA,NA,308,0.30368036031723,0.327249437570572,0.358067989349365,0.358692109584808,0.344753116369247,0.341631263494492,0.291659146547318,0.314295768737793,0,0,0,0,0,0,0,0,99.6797332763672,132.003051757812,138.107376098633,118.35945892334,134.93896484375,141.342910766602,119.403945922852,154.339859008789,29.7605686187744,29.7665100097656,29.6832847595215,29.6520385742188,29.7433071136475,29.7137088775635,29.8255710601807,29.69801902771,0.250753074884415
"BYUQ",322065.863858873,4303537.08185697,2969.35366578574,-0.865017519045168,23.273292005677,23.6976013183594,20.9636363636364,1,"Soil","Triploid","F","Quaternary deposit",0.540000021457672,NA,NA,290,0.520399987697601,NA,NA,283,0.48759999871254,109,130,287,0.583999991416931,NA,NA,287,0.236959308385849,0.233692944049835,0.270011901855469,0.290338426828384,0.287773132324219,0.265132427215576,0.211589246988297,0.233368560671806,0,0,0,0,0,0,0,0,126.341445922852,141.487365722656,156.411834716797,139.622314453125,140.389739990234,152.158081054688,131.670715332031,166.095657348633,29.7498207092285,29.7588710784912,29.7520351409912,29.6624240875244,29.743465423584,29.7565765380859,29.83567237854,29.7080955505371,0.413597851991653
"CAJTV",323173.96448627,4311315.31530063,3047.47690662254,-0.938095225938467,15.5061532111563,23.2989368438721,12.9272727272727,3,"Soil","Diploid","F","Quaternary deposit",0.688000023365021,90,139,279,0.668799996376038,94,144,285,0.654999971389771,79,137,280,0.676900029182434,NA,NA,289,0.236657112836838,0.233629897236824,0.260937660932541,0.27516308426857,0.258390694856644,0.253299325704575,0.218834921717644,0.22468838095665,27.124439239502,8.09287738800049,5.82476711273193,58.5,9.28544330596924,23.1962757110596,17.1033973693848,8.45015525817871,116.359970092773,145,153,148.09602355957,146.586639404297,153.090637207031,132.269317626953,164.359970092773,29.7844657897949,29.794017791748,29.7041015625,29.669750213623,29.7706260681152,29.7511749267578,29.8791160583496,29.7311210632324,0.270831495523453
"CAKME",322255.32103829,4311654.00936555,2884.32625228362,-0.706301490753808,37.3102941283253,22.4107513427734,16.2545454545455,3,"Soil","Diploid","M","Shale or limestone",0.409700006246567,NA,NA,290,0.40200001001358,108,125,288,0.390500009059906,97,124,294,0.436100006103516,NA,NA,306,0.321144610643387,0.325404405593872,0.346806347370148,0.354896128177643,0.356049031019211,0.356387197971344,0.313933491706848,0.331656187772751,0,0,0,0,0,0,0,0,115.811103820801,145,145.131637573242,141.988586425781,137.263259887695,153,129,161.614410400391,29.791015625,29.7990989685059,29.6991386413574,29.6700801849365,29.7751884460449,29.7498817443848,29.8865261077881,29.7356014251709,0.0859145075082779
"CAVWP",322439.663256607,4311714.12266797,2983.42970111869,-0.708535075683427,20.6753279024392,23.0341396331787,17.2818181818182,2,"Soil","Triploid","F","Shale or limestone",0.614099979400635,103,135,280,0.610199987888336,95,144,283,0.601899981498718,98,131,277,0.616199970245361,101,144,286,0.305727005004883,0.310935974121094,0.330726683139801,0.34444323182106,0.345986008644104,0.344184279441833,0.293574750423431,0.312085509300232,0,0,0,0,0,0,0,0,117.960380554199,145,147.662933349609,141,137,153,131.089782714844,164.811660766602,29.7909545898438,29.7992820739746,29.6995944976807,29.6704559326172,29.7753505706787,29.7500877380371,29.8865299224854,29.7357082366943,0.362947851419449
"CBBE",324659.349172226,4308644.90907149,2804.31342997375,-0.902391846276055,14.6324166328418,23.3429870605469,19.5,4,"Soil","Triploid","F","Quaternary deposit",0.635699987411499,NA,NA,280,0.607599973678589,102,131,280,0.604600012302399,107,127,277,0.617900013923645,109,150,289,0.281901150941849,0.293685495853424,0.350068062543869,0.335950493812561,0.339498966932297,0.356656312942505,0.276062160730362,0.311773836612701,0,0,0,0,0,0,0,0,103.04956817627,127.549926757812,133,113,121.537178039551,132.024780273438,116.024787902832,146.41877746582,29.8587455749512,29.8692932128906,29.8295021057129,29.7557773590088,29.8370819091797,29.8496704101562,29.9459838867188,29.8168029785156,0.715063273906708
"CBLGE01",331585.34559537,4303815.16365725,2818.06394948086,-0.967488069918853,8.89064536829566,21.5427494049072,12,4,"Soil","Triploid","M","Quaternary deposit",0.559899985790253,108,139,284,0.522300004959106,110,138,286,0.523299992084503,133,130,295,0.542699992656708,NA,NA,295,0.103574059903622,0.105516947805882,0.124993294477463,0.172003000974655,0.152440696954727,0.119427353143692,0.097082830965519,0.100503161549568,38.0116539001465,11.1531524658203,6.63182497024536,6.95238828659058,20.8158206939697,101.58186340332,60.1983222961426,136.063461303711,97,116.67805480957,120.383575439453,97,105,121,101.32194519043,129,29.9705753326416,29.9773864746094,29.982967376709,29.8702430725098,29.9449653625488,29.95969581604,30.050989151001,29.945743560791,0.423930555582047
"CC01",321995.029185648,4303707.28769875,3029.10521222037,-0.828180074980861,3.50834709950887,20.764232635498,14.5636363636364,3,"Soil","Triploid","M","Quaternary deposit",0.525499999523163,91,149,272,0.506699979305267,NA,NA,279,0.451299995183945,102,141,281,0.546800017356873,NA,NA,288,0.242822155356407,0.239198431372643,0.273006826639175,0.291679620742798,0.290678381919861,0.269208490848541,0.216335386037827,0.238026678562164,0,0,0,0,0,0,0,0,121.980087280273,144.057708740234,156.670440673828,128.063613891602,139.739700317383,152.547760009766,129.490051269531,165.574920654297,29.7460117340088,29.7552032470703,29.7456092834473,29.658519744873,29.7400169372559,29.7525672912598,29.8318424224854,29.703800201416,0.330683946609497
"CCBAH01",321081.709682871,4303167.326886,2989.40723247916,-0.932712236714973,23.1356555853263,24.1002006530762,12.3636363636364,1,"Scree","Triploid","M","Quaternary talus / rock glacier",0.49669998884201,NA,NA,285,0.49439999461174,NA,NA,281,0.449099987745285,100,130,284,0.53329998254776,NA,NA,284,0.173093646764755,0.172510907053947,0.212627813220024,0.23628731071949,0.223671108484268,0.197609916329384,0.150186136364937,0.162974938750267,15.2585029602051,13.1292514801025,5.70154142379761,58.5,17.5323295593262,35.3354263305664,31.0453681945801,2.99819898605347,139.266540527344,145,153.21875,112.933250427246,150.795684814453,153.21875,128.775085449219,161.881149291992,29.7389831542969,29.7490749359131,29.7280178070068,29.6508083343506,29.7349700927734,29.7427673339844,29.8233547210693,29.6949577331543,0.27741327881813
"CCRWS01",321033.411909943,4304141.8888461,3283.48926574646,-0.590659484452068,23.5981780679529,21.1099910736084,20.1111111111111,3,"Talus","Diploid",NA,"Igneous intrusive",0.476200014352798,NA,NA,275,0.463299989700317,98,137,277,0.433099985122681,87,138,272,0.466500014066696,NA,NA,284,0.119573958218098,0.117278292775154,0.14407704770565,0.149860411882401,0.137636676430702,0.128496840596199,0.107457689940929,0.109907612204552,72.9491653442383,27.8096656799316,10.8929738998413,14.3451080322266,30.6642818450928,58.7048072814941,85.133544921875,5.58937501907349,133.929077148438,154.844360351562,161,151.759628295898,159.16828918457,159.464538574219,132.887496948242,179.139450073242,29.7208709716797,29.7309627532959,29.7009620666504,29.6318664550781,29.717809677124,29.7236175537109,29.8065605163574,29.6748161315918,0.0512493811547756
"CCTOR01",320688.525989242,4303057.11632102,3069.92541823914,0.265979679424998,15.5088768541775,18.7227821350098,13.3909090909091,1,"Talus","Diploid",NA,"Igneous intrusive",0.485100001096725,NA,NA,275,0.458099991083145,NA,NA,278,0.42399999499321,83,138,276,0.467599987983704,80,157,284,0.174744576215744,0.173076957464218,0.204891607165337,0.232221841812134,0.222352609038353,0.195126220583916,0.15202759206295,0.164290636777878,35.9292793273926,23.4646396636963,8.3981876373291,58.5,36.6014709472656,72.3180084228516,19.9812812805176,2.09601449966431,125.326782226562,145,145.019897460938,131.998031616211,145.029846191406,153,124.659446716309,164.649505615234,29.7486476898193,29.758731842041,29.7326812744141,29.6583595275879,29.7439155578613,29.749340057373,29.8336219787598,29.703405380249,0.120915740728378
"CCZV",324674.012679164,4308680.19398381,2809.70101563073,-0.711168768933063,8.62943525197485,21.6242485046387,17.7636363636364,4,"Soil","Triploid","F","Quaternary deposit",0.59909999370575,NA,NA,280,0.579100012779236,99,133,282,0.553099989891052,103,128,277,0.572499990463257,104,152,284,0.281665563583374,0.293440282344818,0.348534762859344,0.335664063692093,0.339187175035477,0.354931682348251,0.274829834699631,0.310714781284332,0,0,0,0,0,0,0,0,100.795059204102,127.625854492188,133,113,119.846298217773,130.897537231445,114.897529602051,144.273574829102,29.8593788146973,29.8699493408203,29.8299560546875,29.756311416626,29.83766746521,29.8501033782959,29.9466552734375,29.817440032959,0.45737037062645
"CEIC",324660.980565499,4308718.46932491,2811.96912908127,-0.425758472559313,12.4850941791882,21.269380569458,26.1636363636364,3,"Soil","Triploid","F","Quaternary deposit",0.613300025463104,101,135,277,0.606800019741058,95,137,278,0.596499979496002,97,131,272,0.598599970340729,99,154,285,0.283101618289948,0.294547855854034,0.34841775894165,0.336633890867233,0.33993273973465,0.354277551174164,0.275949627161026,0.311462223529816,0,0,0,0,0,0,0,0,99.6007995605469,127.925811767578,133,113,118.95059967041,130.300399780273,114.300399780273,143.159103393555,29.8584785461426,29.8690605163574,29.8286037445068,29.7553520202637,29.8368835449219,29.8490104675293,29.9458312988281,29.8164405822754,0.606484591960907
"CFRID",323019.56160548,4311043.15954492,2938.45619377671,-0.810846648333972,37.1863807223048,23.5227165222168,21.8818181818182,3,"Soil","Diploid","M","Quaternary deposit",0.629299998283386,105,137,288,0.612500011920929,106,140,288,0.615499973297119,97,135,287,0.639900028705597,NA,NA,297,0.288537383079529,0.2889364361763,0.319140940904617,0.324629098176956,0.311751663684845,0.312038719654083,0.279820710420609,0.289178520441055,0,0,0,0,0,0,0,0,113.022827148438,143.565505981445,153,141.870986938477,135.793304443359,153,129,161.022827148438,29.7832221984863,29.7926273345947,29.7054958343506,29.669412612915,29.7693691253662,29.7518424987793,29.8773899078369,29.7301826477051,0.296150922775269
